"Fecha","Hora","05FZA-115","04FMA-115","05AEP-115","06PRY-115","02SNS-115","03SLD-230","08PPO-115","03ING-69","06LBR-115","02LAV-400","02CJT-115","03IMP-115","03CNS-69","03RIG-115","05DGN-115","06RIB-138","04DYN-115","05SFB-115","04ORI-115","03AYL-115","03GKN-115","01PXA-85","05LGS-115","04EFR-230","02CIV-115","06MON-230","02ADD-115","01XOC-230","01TQC-115","08LAC-115","06MTN-115","05AMN-115","03GUD-69","06OVO-115","01TYA-230","03HYL-69","05LEX-115","02MDB-230","02MTL-115","03MIL-69","04TSR-115","06CYC-115","06MMD-230","02TPS-115","03COC-69","04CBA-115","03VYQ-115","05FXD-115","02RNA-115","03SPL-115","03NKA-69","04CUN-115","06MIG-138","04COC-115","03ZID-115","08SLC-230","01JDV-85","02ECM-115","03APZ-115","04LCH-115","05ISD-115","02MHT-115","06CMN-115","03UPT-115","05ALT-115","02TTP-115","06TMO-115","02CNJ-115","06CDT-115","02LMX-115","01AUR-230","01ATE-85","06PBS-115","03SEI-115","04CUS-115","01CTT-85","02KIM-115","02OWC-115","08CBU-115","06AUA-138","01NAU-85","05ARM-115","01ECA-230","01IXL-230","05CEJ-115","08NIZ-115","03ZLT-69","01ATU-115","05TBL-115","03TSM-115","05OAS-115","04SBK-115","05VEZ-115","06REY-138","03VAR-115","03MXT-115","02LRZ-115","04CUT-115","02MRO-115","05LEO-115","03LAS-115","03DEO-115","02PUE-115","06ALM-115","05DGD-115","01AVT-85","06POL-115","04GSV-115","08CAS-115","05SGP-115","02MID-400","06CYN-115","03LRE-115","03ABL-115","02HCO-115","03PUU-69","01TDK-230","02RBO-115","06LDC-115","06CIM-138"
"2023-12-26","24",297.84,86.5,75.98,307.12,352.82,336.63,415.31,389.18,339.08,349.87,406.76,362.43,346.34,354.51,306.11,297.36,89.12,119.77,108.27,344.29,350.31,364.39,307.5,88.91,370,304.31,378.25,364.76,369.38,424.96,315.79,327.07,343.58,320.3,366.38,346.27,77.58,361.18,401.31,349.88,113.51,313.97,323,370.52,345.76,100.94,357.66,76.76,358.67,348.48,344.41,113.77,302.74,92.32,355.98,399.55,366.77,367.56,366.54,107.92,112.66,394.1,308.01,360.54,112.77,379.21,328.14,390.89,308.86,382.83,363.05,368.64,308.19,338.62,114.37,364.65,367.17,362.27,420.2,301.75,364.31,125.55,362.52,363.16,75.92,422.34,345.01,368.83,112.68,355.68,130.26,93.55,95.97,298.74,357.47,356.21,364.1,113.54,367.21,118.14,349.54,355.66,429.59,311.38,309.85,368.79,325.81,99.9,415.38,339.61,377.27,308.36,345.14,353.34,396.18,387.42,368.17,367.81,323.34,293.74
"2023-12-27","1",282.81,74.9,73.51,289.34,341.96,322.61,401.3,366.9,325.27,339.64,395.5,345.1,331.17,332.63,290.12,281.47,78.12,115.18,91.91,331.24,335,350.67,291.41,79.76,357.51,285.96,373.73,351.37,354.57,417.11,302.43,310.95,328.82,312.45,352.62,331.24,74.94,348.25,390.75,334.27,98.06,296.55,312.79,362.51,330.86,86.63,342.68,74.22,346.27,332.76,329.31,98.3,285.41,79.38,340.21,393.34,352.98,358.92,348.57,91.66,109.22,385.76,290.21,343.56,109.22,366.69,317.61,391.25,296.26,381.54,349.74,354.65,292.4,324.2,98.84,351.45,358.36,349.17,412.05,282.33,350.66,122.27,349.1,349.88,73.75,409.37,329.81,354.36,109.24,338.92,126.71,82.23,91.89,282.15,344.28,339.38,352.09,98.06,370.36,114.06,331.2,338.89,419.6,294.25,295.02,354.79,315.44,85.12,407.6,323.08,372.53,295.76,330.21,337.89,394.74,365.49,354.2,359.33,313.19,278.69
"2023-12-27","2",258.9,71.24,73.24,262.72,324.41,304.68,388.38,342.69,309.61,321.94,862.28,323.4,309.72,309.79,265.48,255.26,73.4,109.54,84.31,310.22,315.77,331.18,266.83,71.32,337.8,259.7,355.1,331.89,334.04,401.76,284.39,286.5,307.7,302.54,332.84,309.96,74.47,329.66,369.07,312.52,95.4,270.72,298.59,343.55,309.68,79.43,324.23,73.88,328.17,312.54,307.89,95.62,259.05,76.41,319.24,381.54,331.99,339.48,326.54,84.09,103.98,371.35,263.71,322.02,103.93,346.75,303.16,390.48,278.68,704.52,330.51,334.69,269.19,306.47,96.15,331.66,339.11,330.75,397.52,255.79,331.19,116.16,329.89,330.66,73.55,395.91,308.35,334.21,104,317.91,120.25,77.34,88.42,256.04,324.46,317.86,333.05,95.41,373.48,108.47,309.56,317.87,406.7,268.2,271.8,334.81,301.12,83.14,393.65,297.99,353.81,277.96,308.89,316.84,392.11,341.47,334.28,339.81,299.05,252.62
"2023-12-27","3",249.79,71.64,73.12,255.37,307.4,290.46,369.76,324.27,294.66,304.96,851.33,307.15,294.78,295.51,256.03,248.93,73.97,110.89,84.7,295.24,300.3,313.85,257.37,73.32,320.04,252.26,336.4,314.48,316.62,380.77,272.69,274.77,292.96,286.47,315.42,295.06,74.33,312.41,348.84,297.4,93.66,262.16,284.4,325.58,294.8,80.22,307.75,73.69,310.83,297.58,293.05,93.86,252.22,76.27,303.49,361.79,314.72,321.65,309.95,84.5,106.04,351.48,256.18,305.86,105.55,328.26,288.62,370.24,267.1,691.45,313.2,317.21,260.18,292.1,94.37,314.44,321.32,313.42,376.4,248.51,313.88,117.17,312.64,313.34,73.47,376.63,293.39,317.04,106.07,301.97,121.12,77.41,89.5,249.61,309.44,302.61,315.47,93.68,355.32,109.8,295.39,301.93,384.11,259.84,260.72,317.33,286.9,82.19,372.92,284.86,335.16,266.49,294.07,301.3,371.55,322.98,316.83,321.95,285.05,246.67
"2023-12-27","4",241.47,71.83,72.89,250.13,283.36,269.83,345.28,300.33,271.56,281.96,770.33,284.98,274.53,277.31,247.28,245.43,74.04,103.24,84.38,274.88,278.7,290.34,248.33,74.69,295.9,247.1,311.66,290.93,295.81,353.44,256.66,260.48,272.83,259.72,291.8,274.77,73.9,288.82,321.82,276.94,92.84,254.65,261.6,300.89,274.53,80.28,285.08,73.41,286.91,276.99,273.05,93.01,248.14,76.23,281.95,335.19,291.17,297.49,287.52,84.2,98.48,324.29,250.64,283.83,98.47,303.99,265.53,341.14,251.69,627.53,289.74,293.44,251.04,271.18,93.48,290.88,297.21,289.63,348.62,243.86,290.38,108.69,289.23,289.86,73.24,351.9,273.27,293.38,98.5,280.12,112.35,77.38,85.9,245.97,287.72,282.26,291.68,92.85,328.16,102.36,276.68,280.06,352.58,252.94,247.44,293.55,263.85,81.75,345.61,269.28,310.48,251.41,273.93,279.89,342.21,299.31,293.09,297.76,262.11,243.77
"2023-12-27","5",239.3,69.69,59.44,248.59,280.32,267.26,342.66,297.15,268.9,279.12,770.47,282.23,271.61,274.84,245.67,243.94,71.25,87.84,80.67,272.07,276.08,287.5,246.63,70.25,292.91,245.95,308.52,288.06,292.66,349.92,254.87,257.52,270.01,257.39,288.94,271.96,60.42,285.94,317.96,273.99,94.14,253,259.08,297.72,271.71,76.55,282.46,59.93,283.81,274.34,270.1,94.32,246.79,75.21,279.29,331.78,288.36,294.44,284.66,80.49,83.12,320.92,249.09,281.07,83.21,301.3,262.93,337.6,250.05,626.47,286.89,290.58,249.44,268.61,94.81,288.07,294.16,286.73,344.67,243.23,287.56,92.63,286.4,287.01,59.79,348.57,270.35,290.49,83.13,277.62,96.27,74.73,72.61,244.5,285.2,279.58,288.7,94.16,325.36,86.88,274.04,277.58,349.05,251.32,244.66,290.69,261.28,82.28,341.91,265.65,307.35,249.78,271.03,277.17,338.57,296.12,290.25,294.71,259.58,242.29
"2023-12-27","6",244.71,68.54,59.18,253.45,290.05,275.46,340.32,306.98,277.5,288.11,775.73,291.23,279.94,283.48,251.22,246.79,70.2,88.76,79.38,280.72,284.81,297.12,252.23,68.14,302.36,250.75,315.33,297.65,302.2,351.77,260.32,264.13,278.33,264.2,298.54,280.39,60.17,295.44,327.96,282.3,93.75,258.44,267.05,305.86,280.14,75.17,291.74,59.68,293.54,282.85,278.39,93.92,250.37,74.31,288.11,336,297.94,303.25,293.81,79.2,83.87,329.62,253.99,290.01,83.97,310.86,271.16,345.6,255.11,631.35,296.44,300.23,254.41,276.93,94.42,297.62,302.92,296.32,347.74,248.16,297.15,93.81,295.96,296.56,59.58,346.1,278.68,300.1,83.89,286.4,97.49,73.63,72.65,247.5,294.79,288.8,297.68,93.76,332.93,87.81,282.33,286.35,358.02,256.56,251.01,300.34,269.3,81.75,345.17,272.06,314.19,254.83,279.41,285.86,346.73,306.14,299.9,303.54,267.49,244.68
"2023-12-27","7",263.03,73.24,73.2,267.58,323.93,306.42,392.04,345.46,310.5,323.43,385.1,326.24,312.5,314.21,269.38,259.46,76.32,115.7,89.06,313.21,318,333.68,270.72,78.58,339.89,264.34,361.2,334.23,339.35,401.59,285.38,289.55,310.5,299,335.38,312.8,74.45,331.55,368.51,315.01,94.27,275.23,298.1,346.78,312.54,84.32,326.66,73.8,328.7,315.09,310.65,94.45,263.55,77.51,322.32,379.04,334.54,342.76,329.31,88.85,110.67,367.09,268.48,324.81,110.16,351.35,302.72,371.99,279.05,367.92,332.76,337.27,272.38,308.22,94.96,334.08,342.29,332.52,394.4,261.06,333.69,122.73,332.16,332.89,73.62,400.26,311.05,336.88,110.72,320.9,127.01,80.12,92.26,260.24,328.13,322.38,335,94.27,356.45,114.89,313.27,320.87,393.34,272.69,275.02,337.4,300.55,82.67,391.36,298.81,359.97,278.43,311.88,319.73,374.58,345.03,336.91,343.14,298.49,256.93
"2023-12-27","8",281.36,48.39,73.37,289.44,327.24,311.01,393.88,352.85,315.47,326.77,386.65,330.52,314.61,320.49,288.73,281.08,45.51,97.37,49.21,315.4,322.01,337.06,289.12,23.74,342.94,289.48,363.94,337.45,342,403.78,299.86,293.04,312.68,303.44,338.67,315.16,74.71,334.57,371.1,317.22,108.3,294.61,301.95,349.97,314.82,43.43,330.6,74,331.87,319.59,312.47,108.56,286.9,64.59,325.93,380.98,337.53,346.15,334.06,48.99,91.19,369.13,290.18,328.97,92.24,354.77,306.57,373.64,293.82,369.96,335.99,340.55,291.45,312.78,109.38,336.8,345.6,335.47,396.8,290.07,337.04,97.17,335.42,336.12,73.76,402.38,313.15,339.89,91.26,324.89,100.73,49.66,93.43,282.1,332.85,327.61,338.19,108.4,358.98,96.09,318.44,324.88,393.06,292.88,278.24,340.68,304.43,87.05,393.6,303.18,362.69,293.37,313.58,323.1,376.09,352.31,340.23,346.56,302.38,278.69
"2023-12-27","9",255.17,48.36,73.46,258.66,328.46,306.83,396.5,352.68,319.13,328.02,386.95,327.92,308.06,308.43,261.23,251.37,45.69,100.08,47.35,309.55,319.04,337.96,261.1,25.66,343.95,259.1,364.76,338.4,342.12,404.38,293.57,272.96,306.15,318.99,339.59,308.73,74.8,334.75,372.23,310.6,106.51,266.31,303.91,350.77,308.45,42.59,329.91,74.16,332.29,313.99,305.63,106.76,256.78,64.11,322.22,379.84,338.48,347.3,331.88,47.11,94.1,370.16,259.94,326.25,94.71,357.2,310.35,374.73,287.18,370.5,336.88,341.52,269.87,309,107.54,337.71,346.73,335.57,396.69,259.21,337.94,99.79,336.3,337.03,72.05,404.68,306.47,340.3,94.2,322.35,102.97,49.8,93.34,252.32,323.28,320.79,339.12,106.59,359.61,98.69,307.17,322.38,394.9,264.33,257.92,341.62,308.34,86.49,393.19,285.82,363.51,286,306.38,319.18,377.24,352.61,341.23,347.73,306.59,249.06
"2023-12-27","10",246.92,36.77,73.22,252.9,332.49,307.23,403.27,356.91,322.77,331.3,388.36,330.79,309.15,307.56,252.81,246.34,33.92,90.04,11.58,312.34,320.81,341.22,251.69,10.77,347.29,253.71,366.54,341.69,345.47,408.32,295.02,267.43,307.14,326.59,342.9,309.77,74.2,337.36,375.97,311.83,102.96,260.93,307.99,353.09,309.54,16.68,332.55,73.92,335.42,314.49,306.6,103.21,251.91,55.91,324.29,381.07,341.79,350.43,334.91,11.33,83.86,373.26,254.34,329.01,84.72,360.7,314.46,377.85,288.51,371.88,340.14,344.83,266.79,309.44,103.95,341,349.71,338.55,399.99,253.85,341.21,88.2,339.55,340.29,67.42,412.26,307.42,343.25,83.97,325.05,90.62,36.06,85.18,247.47,320.28,321.05,342.05,103.02,361.55,88.42,305.13,325.1,399.06,258.93,251.87,344.93,312.56,83.86,395.97,281.72,365.27,287.1,307.27,321.23,380.58,357.01,344.52,350.96,310.78,243.45
"2023-12-27","11",246.05,36.36,73.16,253.42,335.37,308,412.41,361.01,324.51,335.09,394,333.9,311.29,309.52,252,246.76,33.91,87.28,30.79,314.9,322.99,344.8,250.62,12.97,351.27,254.19,371.96,345.61,349.71,416.31,296.33,267.6,309.2,328.09,346.84,311.82,74.06,340.77,380.42,314.23,102.97,261.43,309.78,357.59,311.52,25.29,335.03,73.88,338.26,316.14,308.7,103.21,252.51,55.29,326.95,388.06,345.56,354.73,338.13,30.53,81.26,378.25,254.87,332.07,82.09,365.04,316.38,383.3,289.6,377.4,343.97,348.75,267.52,310.09,103.94,344.77,353.96,341.87,407.93,254.04,344.87,85.24,343.28,344.15,64.92,421.85,309.47,347.12,81.36,327.99,87.09,36.65,82.96,247.93,319,322.34,345.91,102.98,366.23,85.61,306.56,328.05,404.47,259.41,251.53,348.87,314.37,82.89,403.79,282.5,370.62,288.08,309.33,323.86,386.15,360.99,348.38,355.27,312.43,243.75
"2023-12-27","12",249.26,37.51,73.22,257.48,335.35,308.72,410.03,363.1,324.76,335.05,393.37,336.04,312.94,312.25,255.22,250.46,35.38,89.03,34.71,316.55,323.88,345.11,253.9,14.96,351.52,258.15,370.26,345.91,350.29,414.09,297.89,269.65,310.76,326.51,347.17,313.44,74.21,340.66,381.28,315.98,104.03,265.13,309.64,356.73,313.06,29.64,335.78,73.94,338.23,317.32,310.4,104.27,256.35,56.15,328.3,386.49,344.32,354.51,340.87,34.44,83.02,378.66,258.9,334.15,83.76,365.54,316.26,383.39,290.85,375.88,344.23,348.88,270.54,310.77,105,344.74,353.63,341.84,406.14,257.96,345.18,87,343.53,344.4,65.24,419.48,311.21,347.37,83.1,329.18,88.67,38.32,84.01,251.64,317.91,323.5,345.8,104.02,364.88,87.2,308.38,329.22,406.21,263.15,253.5,349.01,314.38,83.27,402.09,284.92,368.94,289.39,310.9,325.18,386.54,363.12,348.54,355.09,312.35,247.39
"2023-12-27","13",249.61,34.99,73.2,257.07,333.57,308.73,402.94,363.86,324.93,332.09,385.56,336.63,314.39,312.37,255.39,251.26,31.49,89.25,5.59,318.54,323.39,342.84,254.23,8.77,348.99,257.49,364.12,343.46,348.52,406.05,299.42,269.9,312.19,328.65,344.94,314.84,74.24,338.38,379.12,317.47,104.94,264.93,309.62,352.43,314.45,11.44,334.25,73.91,336.85,317.41,311.78,105.18,256.61,54.99,328.59,378.44,341.95,350.67,341.47,5.32,83.61,374.8,258.6,334.71,84.19,361.77,315.99,378.6,292.57,371.07,341.77,346.67,270.96,310.68,105.89,342.38,349.86,340,398.51,256.97,342.91,88.24,341.13,341.93,65.69,419.95,312.65,345.21,83.67,329.39,89.67,33.68,84.03,252.32,316.78,323.97,342.77,104.93,359.53,87.6,308.85,329.4,403.89,262.96,253.93,346.8,314.39,84.59,394.1,284.91,362.82,291.07,312.03,325.96,381.96,364.11,346.32,351.24,312.47,248.5
"2023-12-27","14",249.62,35.58,73.19,257.1,333.69,308.8,405.05,364.41,325.47,332.28,388.54,336.66,314.25,311.49,255.37,251.47,32.2,90.55,5.74,318.39,323.24,342.58,254.24,9.33,349.01,257.47,365.4,343.08,348.77,408.84,299.37,269.63,312.06,328.62,344.7,314.71,74.28,338.49,379.74,317.23,105.46,264.96,310.2,352.82,314.25,11.79,333.14,73.91,337.03,317.3,311.7,105.72,256.75,55.54,328.39,380.6,341.52,350.72,341.66,5.46,85.07,375.94,258.63,334.72,85.57,361.45,316.48,380,292.36,373.17,341.54,346.42,270.92,310.67,106.4,342.01,349.99,340.11,400.78,256.46,342.65,89.81,340.87,341.72,65.84,421.75,312.52,344.86,85.1,329.27,91.35,34.26,84.8,252.54,317.27,323.77,342.83,105.45,360.36,89.13,308.36,329.29,405.69,262.98,253.89,346.55,315.01,85.07,396.36,284.37,364.12,290.88,311.82,325.73,383.47,364.78,346.07,351.2,313.14,248.7
"2023-12-27","15",253.58,35.64,73.12,265.23,326.79,304.38,400.16,358.43,318.14,325.12,379.64,331.11,311.03,308.37,259.74,259.9,32.18,89.33,5.65,314.52,318,335.7,258.69,9.09,342.01,265.27,356.91,336.14,341.56,402.08,296.79,270.66,308.87,316.17,337.77,311.46,74.19,331.22,372.74,314.11,104.74,271.36,302.65,344.97,310.96,11.6,327.8,73.84,330.13,313.14,308.71,104.93,264.91,55.49,323.38,373.85,334.66,343.16,336.17,5.38,83.86,368.12,266.5,329.32,84.41,353.85,308.82,371.78,290,363.91,334.64,339.46,275.05,306.21,105.79,335.19,342.42,332.7,393.71,263.72,335.77,88.26,334.01,334.82,65.56,423.38,309.59,338.22,83.9,323.77,89.55,34.13,84.21,260.91,312.32,319.98,335.57,104.58,351.86,87.92,305.67,323.78,397.56,269.69,255.71,339.59,307.3,84.75,389.42,285.94,355.63,288.8,308.66,320.93,375.19,358.88,339.12,343.65,305.4,257.63
"2023-12-27","16",248.89,35.58,73.12,256.08,331.41,306.55,408.51,361.81,322.6,329.96,386.64,334.28,312.83,309.16,254.67,250.39,32.14,89.62,5.85,316.5,321.28,340.49,253.47,8.77,347.09,256.29,363.25,341.01,346.6,411.76,296.61,268.88,310.57,324.36,342.66,313.18,74.16,336.39,378.4,315.92,104.83,263.87,306.91,350.56,312.73,11.8,331.46,73.83,334.99,315.53,310.44,105.03,255.51,55.55,326.47,382.96,339.47,348.65,339.36,5.57,83.9,374.17,257.57,332.47,84.49,358.94,313.24,377.58,289.87,370.61,339.46,344.4,269.28,308.42,105.9,340,347.82,337.82,403.25,254.01,340.57,88.52,338.8,339.65,65.03,417.58,311.36,343.08,83.94,327.33,89.8,34.34,84.12,251.51,313.76,322.47,340.67,104.66,357.8,88.18,306.41,327.37,404.25,261.77,254.14,344.54,311.6,84.96,398.87,284.49,361.97,288.35,310.42,323.85,381.01,361.69,344.05,349.17,309.62,247.7
"2023-12-27","17",260,40.33,73.23,265.58,341.05,315.14,422.77,371.81,328.98,339.25,396.57,343.68,321.16,319.36,266.08,256.95,38.99,93.47,41.21,323.82,330.49,350.22,265.05,16.45,356.95,265.98,372.39,350.72,356.69,424.78,301.1,280.46,318.72,326.53,352.44,321.37,74.45,346.88,388.45,324.3,106.44,273.54,312.85,360.13,321.02,34.46,341.3,73.99,345.5,324.82,318.39,106.66,263.26,58.66,335.53,394.47,349.27,358.48,348.89,40.92,87.3,383.86,267.03,341.79,87.98,368.36,319.57,387.72,294.26,380.32,349.17,354.29,276.96,317.31,107.56,349.76,357.6,348.17,415.38,263.77,350.28,92.24,348.51,349.36,66.32,427.51,319.55,352.98,87.36,336.68,94.14,41.83,87.55,258.41,324.68,332.39,350.28,106.29,367.67,91.88,316.74,336.73,414.24,271.34,264.8,354.43,317.58,85.73,410.94,295.54,371.15,293.12,318.77,332.76,391.14,372,353.91,359.07,315.41,253.55
"2023-12-27","18",315,38.19,83,323.37,367.93,347.39,454.77,410.52,350.24,367.08,435.1,379.4,358.83,363.78,322.68,313.91,34.35,113.51,14.98,360.48,362.75,380.45,322.6,6.07,387.65,323.47,404.98,380.96,388.73,462.15,332.11,331.59,355.94,332.24,383.05,358.78,84.64,376.61,422.57,362.31,110.83,329.34,333.75,391.33,358.31,15.87,372.39,83.9,373.37,360.72,356.35,111.07,321.55,58.64,370.66,430.61,379.37,389.12,384.96,14.66,106.7,418.28,324.39,377.36,107.36,400.01,339.3,422.54,324.59,415.02,379.15,385.11,324.35,349.52,112.05,379.82,388.13,377.57,453.26,321.78,380.52,113.58,378.43,379.33,80.4,458.61,357.35,384.19,106.77,371.01,117.11,38.13,105.74,316.21,365.17,371.8,380.12,110.69,400.29,111.84,359.71,371.04,452.28,327.34,314.22,385.27,336.63,88.62,448.44,346.8,403.63,324.23,356.33,368.19,426.26,411.1,384.62,389.8,333.77,310.21
"2023-12-27","19",426.73,49.72,152.79,360.95,422.4,401.27,518.69,481.51,402.57,421.97,510.94,437.71,415.4,433.49,415,348.2,47.26,180.98,53.18,415.64,418.16,437.3,411.48,23.37,444.69,351.47,467.44,438.13,441.69,533.04,372.49,409.21,411.78,376.64,440.05,415.07,154.68,432.6,482.84,419.44,117.8,374.3,381.69,451.65,414.63,47.38,427.88,153.83,427.29,416.94,412.76,118.08,352.53,66.55,427.11,497.8,436.07,447.37,444.06,52.81,171.26,487.51,362.58,435.18,173.79,461.58,388.24,493.07,362.98,482.62,436.05,442.18,362.71,403.62,119.16,436.35,446.37,433.23,524.22,339.72,437.32,548.56,435.19,436.31,152.79,522.68,413.96,441.15,171.36,428.25,546.85,53.56,176.66,349.7,422.32,431.58,437.08,117.62,463.01,179.33,423.11,428.33,529.93,372.23,388.35,442.39,385.02,93.36,518.77,424.48,465.93,362.48,413.05,423.9,497.83,482.29,441.75,447.97,381.67,343.91
"2023-12-27","20",423.57,105.75,182.63,366.61,439.47,417.1,532.08,506.11,420.88,438,528.59,456.01,430.8,449.81,414.31,353.21,104.57,215.61,113.33,430.98,434.89,454.74,411.38,82.48,462.65,358.72,483.18,455.68,459.48,549.52,381.47,418.39,427.07,392.06,457.62,430.64,184.66,449.67,505.97,435.36,170.67,379.66,396.38,469.41,430.2,106.6,446.64,183.74,444.29,433.31,427.59,170.97,358.7,121.81,444.09,513.97,453.87,464.25,462.8,112.89,205.51,507.69,368.25,453.17,207.79,479,403.34,513.39,368.48,499.17,453.47,460.05,368.36,419.8,172.05,454.08,463.16,450.2,541.01,348.86,454.79,509.8,452.6,453.74,182.18,538.43,429.38,459.38,205.61,446.29,510.12,111.2,206.69,354.78,439.16,448.67,453.99,170.49,480.02,213.49,439.28,446.4,554.07,377.33,395.27,460.27,399.77,147.35,535.3,435.44,481.63,368.05,428.48,440.4,518.78,507.1,459.62,464.94,396.23,348.78
"2023-12-27","21",483.15,57.27,271.59,433.77,542.77,509.11,682.96,651.28,464.93,549.38,682.65,587.29,547.97,560.34,478.76,416.81,57.6,323.17,80.07,547.26,570.01,581.44,477.37,35.27,591.03,428.85,621.77,582.07,588.54,708.32,443.39,508.33,543.3,431.63,585.48,548.18,274.35,570.26,648.07,554.22,129.01,454.11,431.58,599.44,547.54,67.15,584.13,273.06,552.42,556.02,543.46,129.39,426.22,73.87,572.01,662.22,580.78,590.17,595.76,79.48,310.34,650.3,435.92,583.46,312.38,610.38,443.37,658.46,434.13,641.75,578.82,588.77,434.92,515.75,130.76,581.08,588.83,568.9,697.8,421.22,581.52,489.35,577.99,579.03,270.92,692.98,546.05,589.91,310.46,576.76,493.9,66.2,301.88,419.25,536.41,566.68,576.78,128.76,615.19,319.82,547.33,576.88,712.05,449.24,477.63,589.06,434.68,101.24,690.19,531.61,619.59,433.72,544.7,565.49,665.48,652.06,588.25,590.89,427.88,410.83
"2023-12-27","22",375.86,105.77,147.26,316.99,408.8,386.86,492.43,461.7,390,407.66,492.63,420.94,396.72,411.53,367.16,305.52,102.89,175.47,112.6,396.79,402.8,422.43,364.57,79.48,429.97,309.58,453.7,423.3,427,511.83,341.14,375.22,393.65,366.5,425.26,396.96,149.23,417.96,468.24,400.93,168.03,328.91,369.32,438.39,396.51,103.97,413.58,148.27,412.59,400.92,393.45,168.32,309.87,122.3,410.89,480.79,421.71,432.28,426.32,112.2,165.94,471.43,318.48,418.46,168.13,444.49,375.83,476.65,318.54,466.03,421.29,427.66,318.73,389.5,169.38,421.98,431.37,418.44,505.46,301.32,422.5,460.45,420.42,421.55,146.79,500.49,395.38,427.24,166.03,412.81,460.49,109.08,168.9,306.63,407.6,411.95,422.62,167.91,448.17,173,403.62,412.91,513.48,326.89,354.21,427.87,372.47,145.99,499.89,390.85,452.19,318.25,394.5,407.44,481.34,461.44,427.22,432.84,369.3,301.73
"2023-12-27","23",353.42,82.63,112.8,317.9,404.62,385.7,482.17,456.81,385.43,403.34,480.26,420.8,403.19,408.83,351.79,305.58,87.5,163.39,107.87,402.65,402,418.55,351.37,89.72,425.47,309.53,445.77,419.45,424.03,500.42,338.3,379.98,399.56,360.23,421.41,402.63,114.79,414.76,460.75,407.31,100,329.98,366.24,432.09,401.94,100.24,408.61,113.8,411.08,400.91,401.08,100.22,309.62,85.31,411.86,471.07,418.04,427.2,425.8,107.49,154.91,462.23,319.29,418.51,155.41,438.56,372.56,467.19,319.67,456.91,417.3,423.99,319.61,388.15,100.97,418.44,426.3,415.8,495.29,300.66,418.59,342.06,416.45,417.5,112.33,488.53,401.76,423.67,154.96,412.43,345.4,92.71,132.34,306.68,409.72,412.26,418.05,99.8,440.59,161.28,402.81,412.46,501.93,327.26,360.07,424.2,369.37,88.53,489.59,394.74,444.25,319.39,400.89,409.64,471.67,455.64,423.45,427.77,366.28,301.58
"2023-12-27","24",304.05,79.7,107.47,306.31,364.21,345.93,448.09,400.95,345.74,364.38,435.9,374.32,359.62,362.55,310.32,295.73,84.02,155.97,101.38,360.22,360.35,377.22,311.66,86.05,383.25,302.09,408.81,377.77,381.04,460.46,317.51,336.78,356.71,325.79,379.38,359.42,109.18,373.9,412.12,363.2,95.69,315.13,330.27,392.03,358.85,94.85,368.69,108.3,370.21,358.63,357.62,95.88,300.75,82.35,367.91,432.9,378.34,386.21,378.3,101.06,149.57,416,307.41,372.51,149.04,395.64,335.87,421.17,310.01,417.38,375.93,381.82,308.31,348.37,96.57,377.32,385.76,374.82,455.3,297.95,377.14,165.15,375.26,376.08,107.36,454.54,358.14,381.41,149.64,367.35,170.71,88.46,125.71,296.95,368.22,367.44,377.58,95.52,400.68,154.15,359.01,367.37,447.89,312.16,320.09,381.99,333.07,85.33,450.08,350.33,407.34,309.72,357.59,365.85,424.52,399.41,381.35,386.5,330.28,291.93
"2023-12-28","1",365,244.14,274.37,357.01,405.02,392.15,468.94,441.08,388.34,402.29,470.8,416.35,402.74,411.02,365.5,347.27,250.45,314.27,268,405.46,403.95,418.67,365,250.47,425.87,354.33,443.29,419.03,423.32,490.05,365.65,386.14,399.79,369.48,421.07,402.55,276.31,414.64,466.12,406.66,273.33,365.08,371.81,429.45,401.9,261.29,415.35,275.29,409.98,402.08,400.62,273.53,352.84,251.26,410.46,464.53,420.78,425.15,420.3,267.69,306.63,457.53,358.09,414.61,306.79,436.23,377.47,462.96,357.93,452.06,417.02,423.73,357.87,395.74,274.37,420.03,424.75,415.49,484.8,352.05,418.72,319.26,416.52,417.14,274.63,475.42,401,423.34,306.73,408.68,324.92,254.5,288.32,348.24,414.73,408.73,419.08,273.14,437.99,312.28,405.98,408.66,498.46,363.15,366.84,423.9,374.83,259.21,479.98,402.68,441.82,357.74,400.37,408.28,467.37,439.38,423.21,425.43,372.07,344.78
"2023-12-28","2",346.6,239.42,260.11,339.34,384.37,372.69,451.97,416.03,369.89,382.14,451.47,393.6,380.99,388.53,346.77,329.95,247.02,298.8,260.96,383.64,383.1,396.21,346.34,244.22,403.33,336.71,424.28,396.65,400.16,469.7,347.65,364.85,378.35,352.16,398.43,380.97,261.87,393.14,440.74,384.58,270.3,346.92,355,408.41,380.36,254.82,393.51,260.94,389.42,381.13,378.92,270.48,335.19,247.62,388.51,445.02,397.94,404.27,397.24,260.69,291.71,434.04,340.3,392.03,291.77,413.74,360.19,438.84,340.42,431.67,394.87,400.84,340.21,375.98,271.29,397.39,403.89,394.11,463.87,334.24,396.3,303.41,394.32,395.01,260.45,460.06,379.24,400.5,291.81,386.45,308.47,249.42,274.72,330.87,393.44,387.36,397.65,270.12,416.47,296.97,384.71,386.42,471.34,345.02,346.81,400.99,358,256.25,459.56,380.25,422.85,340.24,378.81,386.38,442.82,414.38,400.36,404.6,355.56,327.52
